"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","description","external_gene_name","transcript_length"
"69","ENSG00000005483",867.216351219108,9.76024814849641,0.0765899093820413,127.435170340925,0,0,"lysine methyltransferase 2E (inactive) [Source:HGNC Symbol;Acc:HGNC:18541]","KMT2E",7782
"70","ENSG00000005486",1586.30695075079,10.6314562445304,0.0617635104389691,172.131670770815,0,0,"rhomboid domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23082]","RHBDD2",1878
"71","ENSG00000005801",280.799223031455,8.13339513350047,0.125589718509181,64.7616320033866,0,0,"zinc finger protein 195 [Source:HGNC Symbol;Acc:HGNC:12986]","ZNF195",9943
"72","ENSG00000005810",2375.13048907001,11.2137910615847,0.0777253801721709,144.274509005229,0,0,"MYC binding protein 2 [Source:HGNC Symbol;Acc:HGNC:23386]","MYCBP2",17482
"73","ENSG00000005812",682.689445029672,9.41508563650996,0.0890882036573767,105.682741934267,0,0,"F-box and leucine rich repeat protein 3 [Source:HGNC Symbol;Acc:HGNC:13599]","FBXL3",3506
"74","ENSG00000005844",60.8501283075612,5.92718839987217,0.289453887190933,20.4771421707058,3.44273602423407e-93,3.44947327672768e-93,"integrin subunit alpha L [Source:HGNC Symbol;Acc:HGNC:6148]","ITGAL",7524
"75","ENSG00000005882",1220.80222257107,10.2536137784948,0.0840827810117259,121.946653703864,0,0,"pyruvate dehydrogenase kinase 2 [Source:HGNC Symbol;Acc:HGNC:8810]","PDK2",3364
"76","ENSG00000005884",2107.41743590165,11.041260395237,0.0651621540702058,169.442839218316,0,0,"integrin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6139]","ITGA3",5479
"77","ENSG00000005889",1145.48506124655,10.1617429286333,0.079466056499544,127.875263681816,0,0,"zinc finger protein X-linked [Source:HGNC Symbol;Acc:HGNC:12869]","ZFX",7612
"78","ENSG00000005893",2056.30111901646,11.0058358289129,0.0607404248278019,181.194581040786,0,0,"lysosomal associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6501]","LAMP2",6535
"79","ENSG00000005961",124.275535294528,6.95739850721818,0.221519704631865,31.4075829903277,1.59423425950764e-216,1.68570554367981e-216,"integrin subunit alpha 2b [Source:HGNC Symbol;Acc:HGNC:6138]","ITGA2B",3479
"80","ENSG00000006007",2792.58569482246,11.4473858373844,0.0529307914005725,216.270823361629,0,0,"glycerophosphodiester phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:29644]","GDE1",2907
"81","ENSG00000006015",473.480596252196,8.88716149347403,0.101198016661004,87.819522424481,0,0,"required for excision 1-B domain containing [Source:HGNC Symbol;Acc:HGNC:26098]","REX1BD",2465
"82","ENSG00000006016",693.89952249455,9.43858296368287,0.0798030873579404,118.273406157183,0,0,"cytokine receptor like factor 1 [Source:HGNC Symbol;Acc:HGNC:2364]","CRLF1",1746
"83","ENSG00000006025",474.345409532138,8.88979417535632,0.0960007848414439,92.6012656046387,0,0,"oxysterol binding protein like 7 [Source:HGNC Symbol;Acc:HGNC:16387]","OSBPL7",4497
"84","ENSG00000006042",101.072837526403,6.65925152696526,0.189006288010003,35.2329628663616,6.25719330028026e-272,6.74891997656167e-272,"transmembrane protein 98 [Source:HGNC Symbol;Acc:HGNC:24529]","TMEM98",4218
"85","ENSG00000006062",206.193920026559,7.68785798282578,0.140921127444874,54.5543320736855,0,0,"mitogen-activated protein kinase kinase kinase 14 [Source:HGNC Symbol;Acc:HGNC:6853]","MAP3K14",4583
"86","ENSG00000006118",13325.4402543299,13.7018955779933,0.0440119760075927,311.321981444993,0,0,"transmembrane protein 132A [Source:HGNC Symbol;Acc:HGNC:31092]","TMEM132A",3981
"87","ENSG00000006125",7541.68542051017,12.8806712585658,0.0577154785372866,223.175335022898,0,0,"adaptor related protein complex 2 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:563]","AP2B1",5702
"88","ENSG00000006194",828.445760657299,9.69426343532976,0.0802115663448694,120.858672596534,0,0,"zinc finger protein 263 [Source:HGNC Symbol;Acc:HGNC:13056]","ZNF263",4920
"89","ENSG00000006282",3130.30014644329,11.6120852801665,0.0698967267209358,166.132032570395,0,0,"spermatogenesis associated 20 [Source:HGNC Symbol;Acc:HGNC:26125]","SPATA20",3539
"90","ENSG00000006327",1889.68664132912,10.8839313029805,0.071697969639748,151.802503720366,0,0,"TNF receptor superfamily member 12A [Source:HGNC Symbol;Acc:HGNC:18152]","TNFRSF12A",1678
"91","ENSG00000006432",1446.59988562753,10.4984502273726,0.0639433184497388,164.183693963657,0,0,"mitogen-activated protein kinase kinase kinase 9 [Source:HGNC Symbol;Acc:HGNC:6861]","MAP3K9",11511
"92","ENSG00000006451",1959.78139840014,10.9364770241901,0.0559521243381343,195.46133687611,0,0,"RAS like proto-oncogene A [Source:HGNC Symbol;Acc:HGNC:9839]","RALA",2787
"93","ENSG00000006453",1165.12181925763,10.1862650883407,0.0672125694850493,151.552978354837,0,0,"BAR/IMD domain containing adaptor protein 2 like 1 [Source:HGNC Symbol;Acc:HGNC:21649]","BAIAP2L1",3645
"94","ENSG00000006459",365.20777704885,8.51257367741434,0.146767079039928,58.0005661562463,0,0,"lysine demethylase 7A [Source:HGNC Symbol;Acc:HGNC:22224]","KDM7A",9220
"95","ENSG00000006530",618.039557632903,9.27155537058141,0.0843367476461627,109.934940928485,0,0,"acylglycerol kinase [Source:HGNC Symbol;Acc:HGNC:21869]","AGK",3874
"96","ENSG00000006534",88.7679550692872,6.4719670574284,0.207155576528741,31.2420605125756,2.86182296599786e-214,3.02303796623527e-214,"aldehyde dehydrogenase 3 family member B1 [Source:HGNC Symbol;Acc:HGNC:410]","ALDH3B1",5884
"97","ENSG00000006576",1678.7782919187,10.7131959978021,0.0641953672691259,166.884254324604,0,0,"putative homeodomain transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:13411]","PHTF2",5198
"98","ENSG00000006607",603.77626978874,9.23787024551518,0.119914082381048,77.0374093024387,0,0,"FERM, ARH/RhoGEF and pleckstrin domain protein 2 [Source:HGNC Symbol;Acc:HGNC:16460]","FARP2",6065
"99","ENSG00000006611",87.4279276398607,6.45002229717198,0.257290069458573,25.0690681950727,1.08181667821537e-138,1.10288920462853e-138,"USH1 protein network component harmonin [Source:HGNC Symbol;Acc:HGNC:12597]","USH1C",3241
"100","ENSG00000006625",3602.35143211596,11.8147232167778,0.0489843431372882,241.193868491095,0,0,"gamma-glutamylcyclotransferase [Source:HGNC Symbol;Acc:HGNC:21705]","GGCT",1158
"101","ENSG00000006634",433.707466472913,8.76057846984621,0.105658941633828,82.913744301991,0,0,"DBF4-CDC7 kinase regulatory subunit [Source:HGNC Symbol;Acc:HGNC:17364]","DBF4",3655
"102","ENSG00000006638",57.6258401832214,5.84864397503811,0.247654868218827,23.6161074365406,2.6331894106285e-123,2.66212555799805e-123,"thromboxane A2 receptor [Source:HGNC Symbol;Acc:HGNC:11608]","TBXA2R",2642
"103","ENSG00000006652",471.31792466383,8.88055673922023,0.0982648112219086,90.3737220760087,0,0,"interferon related developmental regulator 1 [Source:HGNC Symbol;Acc:HGNC:5456]","IFRD1",3650
"104","ENSG00000006695",540.781995610862,9.07890331019047,0.0947594135481459,95.8100411372598,0,0,"cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10 [Source:HGNC Symbol;Acc:HGNC:2260]","COX10",4948
"105","ENSG00000006704",708.683500166145,9.46899764983787,0.0864489165245452,109.532866697634,0,0,"GTF2I repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:4661]","GTF2IRD1",5868
"106","ENSG00000006712",1923.82246404514,10.9097599538015,0.0669037455338113,163.066504972999,0,0,"PAF1 homolog, Paf1/RNA polymerase II complex component [Source:HGNC Symbol;Acc:HGNC:25459]","PAF1",2200
"107","ENSG00000006715",2724.43412977381,11.4117408951223,0.0577180905128953,197.715149508848,0,0,"VPS41 subunit of HOPS complex [Source:HGNC Symbol;Acc:HGNC:12713]","VPS41",5854
"108","ENSG00000006740",539.185250327054,9.07463722121463,0.094140708185197,96.3944014884897,0,0,"Rho GTPase activating protein 44 [Source:HGNC Symbol;Acc:HGNC:29096]","ARHGAP44",4428
"109","ENSG00000006744",2500.09123869702,11.287765030435,0.0541207684988626,208.566237019938,0,0,"elaC ribonuclease Z 2 [Source:HGNC Symbol;Acc:HGNC:14198]","ELAC2",3767
"110","ENSG00000006747",82.4054318372106,6.36466753212991,0.215778433531495,29.4963098395137,3.210424177992e-191,3.35784306954737e-191,"scinderin [Source:HGNC Symbol;Acc:HGNC:21695]","SCIN",9682
"111","ENSG00000006756",1262.31807068058,10.301859761683,0.076266616004106,135.076922268695,0,0,"arylsulfatase D [Source:HGNC Symbol;Acc:HGNC:717]","ARSD",5145
"112","ENSG00000006757",293.319703473593,8.19633017579926,0.141783780424518,57.8086587285123,0,0,"patatin like phospholipase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:24887]","PNPLA4",3342
"113","ENSG00000007047",722.545966234593,9.49694556029359,0.0786899635666901,120.688142805466,0,0,"microtubule affinity regulating kinase 4 [Source:HGNC Symbol;Acc:HGNC:13538]","MARK4",5209
"114","ENSG00000007080",1136.53196840058,10.150422549552,0.0673027580048855,150.817334243794,0,0,"coiled-coil domain containing 124 [Source:HGNC Symbol;Acc:HGNC:25171]","CCDC124",1055
"115","ENSG00000007168",3718.2576568734,11.8604110300174,0.0519632448953112,228.246158489759,0,0,"platelet activating factor acetylhydrolase 1b regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:8574]","PAFAH1B1",8092
"116","ENSG00000007202",8689.11296524122,13.0849931905894,0.0517169557224149,253.011667214554,0,0,"bridge-like lipid transfer protein family member 2 [Source:HGNC Symbol;Acc:HGNC:28960]","BLTP2",7428
"117","ENSG00000007237",360.758146039625,8.49488816139566,0.121002998237064,70.2039477133687,0,0,"growth arrest specific 7 [Source:HGNC Symbol;Acc:HGNC:4169]","GAS7",8269
"118","ENSG00000007255",385.952053112282,8.59227782215505,0.103399067050833,83.0982142027538,0,0,"trafficking protein particle complex subunit 6A [Source:HGNC Symbol;Acc:HGNC:23069]","TRAPPC6A",805
"119","ENSG00000007341",198.842497849116,7.63548232134178,0.148855724209604,51.2945159609062,0,0,"suppression of tumorigenicity 7 like [Source:HGNC Symbol;Acc:HGNC:18441]","ST7L",4483
"120","ENSG00000007372",229.971210899557,7.84530945750065,0.137389852083511,57.1025395145776,0,0,NA,NA,NA
"121","ENSG00000007376",805.15243342149,9.65311813340262,0.0868034435709663,111.206626560969,0,0,"RNA pseudouridine synthase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14173]","RPUSD1",2159
"122","ENSG00000007384",1876.58020191915,10.873890234593,0.0593022726231952,183.363802997659,0,0,"rhomboid 5 homolog 1 [Source:HGNC Symbol;Acc:HGNC:20561]","RHBDF1",2992
"123","ENSG00000007392",934.11450326836,9.86745559535459,0.101667834115504,97.0558257801013,0,0,"LUC7 like [Source:HGNC Symbol;Acc:HGNC:6723]","LUC7L",2737
"124","ENSG00000007402",131.933562293359,7.04366780512171,0.166336954681915,42.3457782943741,0,0,"calcium voltage-gated channel auxiliary subunit alpha2delta 2 [Source:HGNC Symbol;Acc:HGNC:1400]","CACNA2D2",5696
"125","ENSG00000007516",426.448488942999,8.73622767754438,0.0979963199724866,89.1485280263295,0,0,"BAI1 associated protein 3 [Source:HGNC Symbol;Acc:HGNC:948]","BAIAP3",5035
"126","ENSG00000007520",1147.73343139873,10.1645718902158,0.0818996260518635,124.110113564854,0,0,"TSR3 ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:14175]","TSR3",1210
"127","ENSG00000007541",1953.58718190678,10.9319099241601,0.060721448269285,180.03374813591,0,0,"phosphatidylinositol glycan anchor biosynthesis class Q [Source:HGNC Symbol;Acc:HGNC:14135]","PIGQ",2958
"128","ENSG00000007545",893.519826956658,9.80335593239872,0.0811069118577758,120.869549929226,0,0,"cramped chromatin regulator homolog 1 [Source:HGNC Symbol;Acc:HGNC:14122]","CRAMP1",7972
"129","ENSG00000007866",1348.46375758901,10.3971010317089,0.0644540458861489,161.310293074142,0,0,"TEA domain transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:11716]","TEAD3",2986
"130","ENSG00000007923",2064.96411112777,11.0119009926274,0.0621473853288614,177.190093104584,0,0,"DnaJ heat shock protein family (Hsp40) member C11 [Source:HGNC Symbol;Acc:HGNC:25570]","DNAJC11",5004
"131","ENSG00000007933",306.374850874749,8.25915406664795,0.112681043914071,73.2967478802048,0,0,NA,NA,NA
"132","ENSG00000007944",374.884612185609,8.55030279859858,0.113614488491754,75.2571517251443,0,0,"myosin regulatory light chain interacting protein [Source:HGNC Symbol;Acc:HGNC:21155]","MYLIP",6026
"133","ENSG00000008018",2713.56828276672,11.405975496998,0.0562482952851685,202.779043154496,0,0,"proteasome 20S subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:9537]","PSMB1",1939
"134","ENSG00000008083",931.866968427185,9.8639802029278,0.0868574164276813,113.565203854995,0,0,"jumonji and AT-rich interaction domain containing 2 [Source:HGNC Symbol;Acc:HGNC:6196]","JARID2",6003
"135","ENSG00000008086",340.756532964356,8.41259750633545,0.128265563737957,65.5873428625175,0,0,"cyclin dependent kinase like 5 [Source:HGNC Symbol;Acc:HGNC:11411]","CDKL5",14695
"136","ENSG00000008128",657.724471190063,9.36133953772347,0.0858398754141732,109.055837890671,0,0,"cyclin dependent kinase 11A [Source:HGNC Symbol;Acc:HGNC:1730]","CDK11A",2984
"137","ENSG00000008130",818.788901748359,9.67734773729834,0.0811544466626619,119.246056565755,0,0,"NAD kinase [Source:HGNC Symbol;Acc:HGNC:29831]","NADK",3653
"138","ENSG00000008196",388.912739238777,8.60330268228816,0.112342303163011,76.5811492203836,0,0,"transcription factor AP-2 beta [Source:HGNC Symbol;Acc:HGNC:11743]","TFAP2B",5631
"139","ENSG00000008256",459.248456839348,8.84313106339451,0.101781863502096,86.883171118324,0,0,"cytohesin 3 [Source:HGNC Symbol;Acc:HGNC:9504]","CYTH3",4482
"140","ENSG00000008277",194.136151548437,7.60092498790462,0.141015435092029,53.9013689029439,0,0,"ADAM metallopeptidase domain 22 [Source:HGNC Symbol;Acc:HGNC:201]","ADAM22",9508
